meanfreq,sd,meanfun,minfun,maxfun,label
0.196580118,0.064125091,0.185740165,0.049689441,0.275862069,female
0.200791916,0.047446889,0.16750425,0.049029622,0.279069767,female
0.198941667,0.050255373,0.154707136,0.048048048,0.26519337,female
0.189935652,0.055709893,0.175850985,0.047477745,0.272727273,female
0.191167916,0.062486371,0.166722172,0.049689441,0.279069767,female
0.202975109,0.054819089,0.177603286,0.048484848,0.275862069,female
0.187942429,0.058996367,0.166403413,0.048387097,0.277456647,female
0.210705839,0.05284251,0.160606589,0.047337278,0.277456647,female
0.196092377,0.054330641,0.181614977,0.047952048,0.277456647,female
0.201184956,0.050161125,0.173626786,0.047244094,0.277456647,female
0.1934236,0.067777418,0.181842912,0.04743083,0.279069767,female
0.226478185,0.038494419,0.199270011,0.049382716,0.277456647,female
0.18421457,0.054246142,0.16656124,0.048192771,0.271186441,female
0.205306866,0.039340583,0.162556661,0.049331963,0.262295082,female
0.198508319,0.067908024,0.171276212,0.04729064,0.279069767,female
0.190139523,0.061483823,0.17373559,0.051009564,0.275862069,female
0.179583907,0.071418221,0.167092874,0.04743083,0.279069767,female
0.196553749,0.050625265,0.165172452,0.047571853,0.275862069,female
0.183958715,0.064458921,0.166797307,0.047384008,0.268156425,female
0.158390305,0.071220074,0.165075079,0.047105005,0.275862069,female
0.159802012,0.071308281,0.18070962,0.050104384,0.277456647,female
0.157635536,0.072363707,0.169987067,0.049689441,0.279069767,female
0.198872415,0.06988339,0.181328564,0.047012733,0.279069767,female
0.218154765,0.041317394,0.183671033,0.047012733,0.277456647,female
0.187522619,0.064862902,0.174139609,0.046920821,0.277456647,female
0.21072579,0.04906017,0.192963644,0.047713718,0.277456647,female
0.187363484,0.069257867,0.181871355,0.047761194,0.277456647,female
0.186625962,0.062458025,0.156445339,0.049079755,0.277456647,female
0.151091377,0.06694048,0.179934083,0.048435923,0.279069767,female
0.219245666,0.041489352,0.17248969,0.04729064,0.279069767,female
0.19833254,0.05789376,0.175645349,0.048,0.277456647,female
0.189877516,0.068551338,0.17692141,0.047244094,0.279069767,female
0.213771735,0.041064893,0.183704222,0.049638056,0.279069767,female
0.217736489,0.042378321,0.185183358,0.051835853,0.274285714,female
0.21607751,0.045885871,0.18291638,0.047337278,0.275862069,female
0.213027424,0.040583718,0.18010291,0.047384008,0.275862069,female
0.216980153,0.036655954,0.173939509,0.047384008,0.274285714,female
0.213487728,0.034628612,0.174099524,0.049638056,0.277456647,female
0.190483599,0.058640716,0.17533216,0.049586777,0.275862069,female
0.193710279,0.044504838,0.162083853,0.046920821,0.262295082,female
0.176412759,0.064216491,0.167656646,0.046920821,0.277456647,female
0.205375603,0.055330099,0.171640962,0.047384008,0.279069767,female
0.207585306,0.03159516,0.169564386,0.047713718,0.275862069,female
0.21422344,0.037986855,0.17580807,0.047477745,0.279069767,female
0.209567347,0.031483334,0.171970462,0.047477745,0.275862069,female
0.214662135,0.037140777,0.168716007,0.047477745,0.279069767,female
0.217266096,0.043050491,0.174640107,0.048338369,0.279069767,female
0.205578206,0.032539184,0.182352584,0.04743083,0.279069767,female
0.211984811,0.043269912,0.172802338,0.047105005,0.277456647,female
0.200403464,0.045665998,0.163243781,0.046966732,0.275862069,female
0.218399233,0.034323098,0.16886319,0.048632219,0.279069767,female
0.211016895,0.051914188,0.184219784,0.048780488,0.277456647,female
0.185643489,0.065043383,0.175833394,0.048241206,0.275862069,female
0.212496383,0.031746831,0.191128074,0.049433574,0.279069767,female
0.206904002,0.034299902,0.162891884,0.046966732,0.279069767,female
0.217667762,0.045203603,0.166934149,0.046966732,0.272727273,female
0.212276906,0.044717839,0.181059483,0.048,0.269662921,female
0.209597977,0.048626069,0.17296093,0.048338369,0.279069767,female
0.206026971,0.033222235,0.195909484,0.034115139,0.275862069,female
0.181569362,0.029671054,0.170543196,0.017877095,0.275862069,female
0.186083384,0.038341213,0.149619787,0.047571853,0.279069767,female
0.180046395,0.029896467,0.149832832,0.047058824,0.279069767,female
0.187499927,0.031968905,0.161035306,0.048484848,0.279069767,female
0.190682452,0.033484992,0.165248925,0.047384008,0.271186441,female
0.202500051,0.039315263,0.159932287,0.049382716,0.279069767,female
0.200924749,0.038886666,0.158372747,0.047808765,0.279069767,female
0.203154175,0.041449243,0.171297205,0.047952048,0.279069767,female
0.202954365,0.030561535,0.168408146,0.05026178,0.279069767,female
0.195877606,0.032908767,0.172145487,0.049484536,0.277456647,female
0.186783802,0.03485887,0.148234596,0.046920821,0.275862069,female
0.204408329,0.031401388,0.184552913,0.048192771,0.277456647,female
0.194936806,0.034404297,0.169901056,0.05106383,0.279069767,female
0.200318649,0.041205172,0.177337589,0.051835853,0.279069767,female
0.199749059,0.03776387,0.160722321,0.05327414,0.274285714,female
0.204333512,0.037386791,0.183701182,0.047571853,0.277456647,female
0.209809077,0.033533176,0.171104717,0.04743083,0.279069767,female
0.213389879,0.036877324,0.178625912,0.05,0.279069767,female
0.210113825,0.025998921,0.181433968,0.048387097,0.277456647,female
0.206021644,0.034322812,0.172213084,0.047058824,0.274285714,female
0.203236439,0.038225817,0.168330956,0.046920821,0.277456647,female
0.21145984,0.031388715,0.188752092,0.047477745,0.279069767,female
0.210414489,0.04470204,0.178205664,0.049638056,0.279069767,female
0.219018256,0.034127991,0.180572451,0.046966732,0.277456647,female
0.208020829,0.029697721,0.184891748,0.051172708,0.279069767,female
0.210409749,0.031812487,0.169830623,0.049586777,0.268156425,female
0.211602455,0.029921614,0.175688592,0.04743083,0.277456647,female
0.20390764,0.0459615,0.169617499,0.04729064,0.274285714,female
0.227755414,0.034792678,0.178587928,0.049382716,0.279069767,female
0.203464417,0.033575619,0.168100866,0.056939502,0.268156425,female
0.194187618,0.035108789,0.179227905,0.047524752,0.279069767,female
0.204193198,0.031960639,0.167378621,0.049638056,0.277456647,female
0.195283829,0.037662858,0.15623823,0.047105005,0.279069767,female
0.195695598,0.035711802,0.159927771,0.04729064,0.279069767,female
0.214978108,0.035322368,0.164938585,0.047244094,0.279069767,female
0.198965572,0.031570287,0.181627639,0.046966732,0.275862069,female
0.19945598,0.032733567,0.187249392,0.048,0.279069767,female
0.208884866,0.032822812,0.179614067,0.04719764,0.279069767,female
0.195140186,0.040786462,0.174648153,0.047713718,0.269662921,female
0.197539804,0.034774603,0.173636161,0.047012733,0.271186441,female
0.194072509,0.035728721,0.172574462,0.048192771,0.277456647,female
0.206801093,0.030387121,0.18005649,0.050847458,0.279069767,female
0.202309618,0.036028271,0.178848699,0.047952048,0.277456647,female
0.197149721,0.045904061,0.175393751,0.047952048,0.277456647,female
0.200494478,0.033215324,0.163141572,0.050473186,0.274285714,female
0.200741744,0.03539631,0.17623394,0.049079755,0.268156425,female
0.203961925,0.034077413,0.169246514,0.049740933,0.277456647,female
0.207664634,0.029336973,0.184285468,0.048681542,0.272727273,female
0.196981392,0.031994351,0.161264614,0.047571853,0.279069767,female
0.194940621,0.042549181,0.175133612,0.053511706,0.268156425,female
0.199949858,0.039250177,0.155270434,0.047524752,0.279069767,female
0.223073785,0.038890985,0.164596876,0.047477745,0.279069767,female
0.220989899,0.030819077,0.180434894,0.047666336,0.279069767,female
0.20079553,0.034032032,0.157111927,0.047012733,0.277456647,female
0.187673764,0.035951417,0.15939144,0.051227321,0.277456647,female
0.197504608,0.027833689,0.173714115,0.04729064,0.279069767,female
0.21153506,0.041487437,0.179248786,0.048435923,0.277456647,female
0.203408291,0.038606683,0.164703099,0.049180328,0.279069767,female
0.218046066,0.044257033,0.180806922,0.047105005,0.275862069,female
0.194929581,0.032540596,0.168599126,0.051446945,0.277456647,female
0.199844207,0.044012176,0.157147697,0.047666336,0.275862069,female
0.223197,0.029513496,0.173974042,0.047337278,0.279069767,female
0.23304081,0.031851226,0.207059272,0.052060738,0.277456647,female
0.233168218,0.039002614,0.180118942,0.047856431,0.275862069,female
0.223115588,0.029917665,0.17926047,0.048979592,0.277456647,female
0.238917034,0.033555049,0.192985188,0.048241206,0.275862069,female
0.221597791,0.027525132,0.203195618,0.050104384,0.266666667,female
0.240397581,0.029313214,0.180209494,0.052230686,0.279069767,female
0.214916283,0.035656701,0.191297013,0.056271981,0.279069767,female
0.227642046,0.033385222,0.179859848,0.04743083,0.279069767,female
0.222596566,0.038030608,0.178341066,0.055491329,0.279069767,female
0.249636593,0.033360629,0.177523173,0.048830112,0.275862069,female
0.234201895,0.027834549,0.196527926,0.048632219,0.275862069,female
0.232455235,0.031497315,0.185543385,0.050473186,0.277456647,female
0.220120521,0.02949189,0.182577432,0.047666336,0.279069767,female
0.234934049,0.026638434,0.165032452,0.047384008,0.275862069,female
0.231074874,0.031551198,0.194389605,0.047105005,0.272727273,female
0.233656193,0.025973029,0.202621117,0.052287582,0.279069767,female
0.235297223,0.030403911,0.178993664,0.04743083,0.279069767,female
0.233375921,0.029077106,0.186177651,0.050104384,0.275862069,female
0.23804862,0.026413992,0.213065458,0.051009564,0.279069767,female
0.232801981,0.024268932,0.209922468,0.053631285,0.272727273,female
0.226637782,0.027635374,0.175877233,0.049079755,0.279069767,female
0.216295024,0.025068266,0.18196552,0.047105005,0.269662921,female
0.240473729,0.035087028,0.185412656,0.048929664,0.279069767,female
0.237042194,0.032701552,0.191185205,0.049740933,0.279069767,female
0.22741351,0.028404888,0.19916568,0.047058824,0.279069767,female
0.231641649,0.033296919,0.185325807,0.048338369,0.279069767,female
0.22795681,0.030377799,0.174080114,0.047244094,0.279069767,female
0.221603276,0.031395871,0.171238057,0.047571853,0.272727273,female
0.231693341,0.030713868,0.191200549,0.049947971,0.269662921,female
0.230899611,0.03324716,0.188826566,0.049740933,0.279069767,female
0.238831091,0.030060376,0.187539196,0.047619048,0.277456647,female
0.233988659,0.032340734,0.190948017,0.049331963,0.279069767,female
0.239900553,0.025519586,0.197425768,0.047012733,0.279069767,female
0.237684578,0.032203341,0.185507125,0.048582996,0.277456647,female
0.239068806,0.03208413,0.193872914,0.047105005,0.277456647,female
0.215558697,0.033163095,0.168257503,0.046966732,0.275862069,female
0.229554778,0.031296646,0.188943844,0.050793651,0.277456647,female
0.235974229,0.031496951,0.183131481,0.050847458,0.279069767,female
0.236634528,0.033556619,0.176764645,0.046920821,0.279069767,female
0.235652503,0.033146941,0.182594755,0.048681542,0.277456647,female
0.234469134,0.032098056,0.213721258,0.065217391,0.277456647,female
0.241741811,0.032428757,0.198251697,0.054669704,0.277456647,female
0.240142073,0.02456279,0.205658995,0.054360136,0.277456647,female
0.236908959,0.029604683,0.18665068,0.047666336,0.279069767,female
0.231282741,0.027902706,0.188998365,0.046920821,0.277456647,female
0.213689005,0.032540051,0.194278592,0.048484848,0.277456647,female
0.238772107,0.026186257,0.181064035,0.04729064,0.279069767,female
0.228432171,0.028766815,0.190519145,0.048632219,0.277456647,female
0.229857283,0.032694208,0.181032958,0.048192771,0.279069767,female
0.231880358,0.03435895,0.181757671,0.048533873,0.279069767,female
0.224478126,0.032979243,0.200331052,0.050686378,0.279069767,female
0.235271065,0.029316618,0.185272363,0.048780488,0.279069767,female
0.231195785,0.031259769,0.191886683,0.048144433,0.274285714,female
0.236490795,0.030905604,0.200702484,0.051282051,0.279069767,female
0.235520791,0.031727743,0.171828776,0.049281314,0.279069767,female
0.232346164,0.033139464,0.18999298,0.04719764,0.277456647,female
0.236016999,0.031073099,0.174057065,0.047761194,0.277456647,female
0.233651192,0.030732969,0.181229906,0.047012733,0.279069767,female
0.224630573,0.03496985,0.212826384,0.050420168,0.279069767,female
0.217831792,0.037473095,0.168369877,0.048879837,0.279069767,female
0.225117391,0.038578252,0.166535012,0.049433574,0.277456647,female
0.205418281,0.038328841,0.156075354,0.047571853,0.274285714,female
0.218292032,0.039613499,0.15759119,0.048582996,0.279069767,female
0.215346263,0.045030185,0.159302815,0.05106383,0.271186441,female
0.1995406,0.036733123,0.160439384,0.051282051,0.277456647,female
0.195653176,0.032986236,0.161944936,0.048096192,0.271186441,female
0.208453232,0.035253876,0.164184347,0.049281314,0.279069767,female
0.197566161,0.033313703,0.154907432,0.048096192,0.272727273,female
0.212020709,0.039700027,0.154452766,0.048,0.275862069,female
0.210300604,0.029987071,0.154884046,0.046966732,0.272727273,female
0.20368786,0.038244305,0.153905435,0.047012733,0.277456647,female
0.210141711,0.038040216,0.153493238,0.046966732,0.279069767,female
0.204997762,0.031124227,0.158468931,0.046920821,0.277456647,female
0.213664459,0.035410099,0.1715094,0.050367261,0.268156425,female
0.195815579,0.036039324,0.146743891,0.048338369,0.277456647,female
0.21769321,0.033488532,0.162220209,0.050052138,0.274285714,female
0.209822639,0.038006067,0.168565033,0.047761194,0.279069767,female
0.204960935,0.036409477,0.154034902,0.048,0.277456647,female
0.203105894,0.035906821,0.170255988,0.061538462,0.274285714,female
0.219603047,0.034781204,0.163590556,0.047856431,0.274285714,female
0.216692865,0.034978984,0.168864273,0.047151277,0.279069767,female
0.201875551,0.033005295,0.168646965,0.047856431,0.263736264,female
0.190640518,0.030892783,0.154386378,0.047619048,0.277456647,female
0.207567441,0.031920075,0.171274184,0.047761194,0.274285714,female
0.200862057,0.036944428,0.149294877,0.047904192,0.274285714,female
0.204053253,0.036078614,0.173315469,0.047151277,0.248704663,female
0.188638679,0.030457207,0.161329265,0.047058824,0.275862069,female
0.202505364,0.035032022,0.152247848,0.048048048,0.279069767,female
0.194741022,0.035843638,0.170883459,0.054607509,0.279069767,female
0.199171239,0.030496598,0.173871215,0.048879837,0.279069767,female
0.190170334,0.033516473,0.166762332,0.047666336,0.279069767,female
0.185723954,0.027836198,0.17059824,0.058465286,0.271186441,female
0.183575451,0.037149237,0.16250019,0.052230686,0.266666667,female
0.201530628,0.028959223,0.170665074,0.046920821,0.272727273,female
0.192529031,0.035073841,0.158202935,0.049281314,0.248704663,female
0.199178207,0.037217991,0.161332165,0.049792531,0.26519337,female
0.200242696,0.044483321,0.16065721,0.048435923,0.275862069,female
0.194225901,0.039864662,0.168237785,0.051779935,0.275862069,female
0.190075918,0.040771717,0.151712185,0.047952048,0.269662921,female
0.20771249,0.036119163,0.178549588,0.050955414,0.279069767,female
0.21452273,0.044575754,0.153740674,0.050314465,0.272727273,female
0.201144994,0.0407158,0.167853687,0.048387097,0.271186441,female
0.205949514,0.042692614,0.135853976,0.048048048,0.274285714,female
0.210656704,0.034481863,0.171127535,0.047524752,0.277456647,female
0.207655482,0.036795102,0.168291876,0.047244094,0.271186441,female
0.20008418,0.03252946,0.179456497,0.055684455,0.279069767,female
0.195194593,0.032557899,0.1615251,0.048096192,0.277456647,female
0.201564613,0.035544865,0.15717938,0.048484848,0.277456647,female
0.190970608,0.039801256,0.153193288,0.048192771,0.277456647,female
0.198073245,0.034772252,0.172334626,0.051612903,0.279069767,female
0.207359541,0.034840165,0.147176643,0.047105005,0.251308901,female
0.20005354,0.042439025,0.171132993,0.059259259,0.279069767,female
0.214102197,0.033620663,0.163134112,0.04719764,0.275862069,female
0.196701618,0.037392132,0.155108963,0.047058824,0.277456647,female
0.188373779,0.030364059,0.16502917,0.05,0.268156425,female
0.204985601,0.033569648,0.158586188,0.050104384,0.274285714,female
0.199258094,0.039044806,0.140893381,0.04719764,0.279069767,female
0.19734074,0.043190472,0.164759153,0.051779935,0.277456647,female
0.196860491,0.037248465,0.163735086,0.05015674,0.272727273,female
0.201463746,0.047455012,0.166031015,0.056206089,0.277456647,female
0.190687528,0.054830637,0.156900482,0.051612903,0.279069767,female
0.199282707,0.046566317,0.157319159,0.047337278,0.279069767,female
0.19040181,0.05290183,0.148943382,0.047856431,0.275862069,female
0.178187439,0.043849183,0.158931781,0.048387097,0.279069767,female
0.185682382,0.048939792,0.15657981,0.048632219,0.274285714,female
0.187497494,0.044225527,0.154528512,0.048338369,0.279069767,female
0.1979223,0.042574487,0.156970524,0.04719764,0.277456647,female
0.20321819,0.050751358,0.155564741,0.047713718,0.279069767,female
0.19063515,0.053394426,0.159575018,0.052459016,0.277456647,female
0.204114085,0.052351432,0.151515371,0.047666336,0.279069767,female
0.188922247,0.043959906,0.165942654,0.04729064,0.275862069,female
0.195861256,0.041170071,0.158902795,0.047856431,0.279069767,female
0.206145266,0.047247873,0.161494324,0.047856431,0.279069767,female
0.212369193,0.046024401,0.145506924,0.04743083,0.277456647,female
0.203176574,0.043529515,0.162572001,0.048,0.279069767,female
0.195796863,0.044173992,0.157184967,0.049331963,0.279069767,female
0.218014342,0.045806981,0.166390453,0.047856431,0.275862069,female
0.204259258,0.042781681,0.154668019,0.04743083,0.279069767,female
0.19316472,0.040290792,0.149396993,0.051724138,0.277456647,female
0.220160741,0.039861955,0.168684758,0.048484848,0.279069767,female
0.23519694,0.03952994,0.167993765,0.049792531,0.277456647,female
0.215233445,0.052964478,0.165062765,0.047713718,0.277456647,female
0.195625532,0.041822133,0.166232868,0.053392659,0.266666667,female
0.198185373,0.046308564,0.138873912,0.051891892,0.274285714,female
0.184624422,0.039322374,0.152867824,0.04729064,0.279069767,female
0.211933515,0.049353292,0.161668007,0.049281314,0.275862069,female
0.199823938,0.05117607,0.147129846,0.04743083,0.279069767,female
0.196161194,0.040292908,0.151907144,0.046920821,0.279069767,female
0.2129334,0.045800104,0.163658085,0.048632219,0.266666667,female
0.208619292,0.046921724,0.163403703,0.048048048,0.279069767,female
0.195723226,0.040248832,0.171013078,0.047012733,0.277456647,female
0.225966217,0.044763821,0.161368268,0.047058824,0.275862069,female
0.186698563,0.045502856,0.147948889,0.048632219,0.275862069,female
0.196092734,0.045942738,0.175814204,0.047808765,0.279069767,female
0.201421298,0.034770839,0.165698658,0.047904192,0.271186441,female
0.194570119,0.044316062,0.155813435,0.052863436,0.277456647,female
0.199545914,0.044114366,0.149995957,0.050579557,0.274285714,female
0.187364316,0.047786718,0.163481816,0.048241206,0.277456647,female
0.189685704,0.050753669,0.138214469,0.047058824,0.26519337,female
0.205918406,0.043541394,0.164462303,0.049433574,0.279069767,female
0.210470503,0.052154082,0.153204607,0.050526316,0.274285714,female
0.193137879,0.036049886,0.16025404,0.048289738,0.274285714,female
0.216444121,0.047801599,0.155976768,0.049844237,0.272727273,female
0.207135757,0.044209333,0.175712217,0.047105005,0.279069767,female
0.202352958,0.038893412,0.1589211,0.048830112,0.279069767,female
0.188450896,0.036289033,0.150429897,0.047904192,0.279069767,female
0.196872692,0.043619248,0.149311494,0.047012733,0.279069767,female
0.177883254,0.044133784,0.158957657,0.048048048,0.272727273,female
0.186663706,0.033863029,0.172860553,0.052631579,0.279069767,female
0.195982845,0.04316224,0.158865203,0.048632219,0.277456647,female
0.209468738,0.047788257,0.169942273,0.048681542,0.274285714,female
0.190937428,0.053443995,0.150220213,0.048582996,0.271186441,female
0.211730186,0.044135163,0.175870756,0.047105005,0.279069767,female
0.196364322,0.038477634,0.151286223,0.048241206,0.277456647,female
0.21044863,0.052837553,0.141641622,0.047952048,0.274285714,female
0.195079761,0.040663219,0.146272263,0.04729064,0.277456647,female
0.19300562,0.040871331,0.163915987,0.047105005,0.277456647,female
0.18488985,0.046589362,0.159954913,0.048338369,0.279069767,female
0.194083393,0.053255547,0.153974098,0.047904192,0.279069767,female
0.190116065,0.033439226,0.165940251,0.047571853,0.279069767,female
0.19859962,0.034093051,0.169922188,0.048241206,0.277456647,female
0.186117611,0.038195179,0.161607891,0.048484848,0.269662921,female
0.191306096,0.034213566,0.168978115,0.048484848,0.274285714,female
0.184828522,0.036878272,0.17243533,0.048435923,0.275862069,female
0.195750488,0.037821133,0.159537141,0.047952048,0.279069767,female
0.184702632,0.033981934,0.16052139,0.049180328,0.275862069,female
0.181748894,0.031095804,0.155533619,0.048830112,0.277456647,female
0.181639229,0.034513993,0.146640722,0.048979592,0.26519337,female
0.196909306,0.041959509,0.173130222,0.049792531,0.275862069,female
0.186370118,0.031625009,0.168510296,0.047012733,0.275862069,female
0.193111653,0.034134222,0.164406576,0.048780488,0.274285714,female
0.193460595,0.035204649,0.163218449,0.048192771,0.271186441,female
0.194249751,0.037110477,0.166963268,0.047666336,0.277456647,female
0.190408403,0.034724939,0.167811912,0.047012733,0.274285714,female
0.191336327,0.034237033,0.165153936,0.04743083,0.275862069,female
0.193605246,0.034647315,0.181072956,0.048387097,0.279069767,female
0.184142037,0.036291221,0.172028261,0.049180328,0.279069767,female
0.1863085,0.042347965,0.166616898,0.049947971,0.277456647,female
0.191055166,0.036377491,0.160947502,0.047571853,0.279069767,female
0.193508,0.033231247,0.158759348,0.047058824,0.279069767,female
0.187506064,0.033577874,0.170511301,0.048,0.277456647,female
0.177098438,0.033985036,0.147276514,0.047058824,0.260869565,female
0.185578892,0.040186007,0.144965116,0.049382716,0.277456647,female
0.185635395,0.041935656,0.162795983,0.052173913,0.275862069,female
0.190492533,0.034786015,0.164032999,0.049331963,0.272727273,female
0.187395541,0.044700263,0.155880247,0.048533873,0.277456647,female
0.202353577,0.035542655,0.15510755,0.052060738,0.271186441,female
0.184061634,0.040805986,0.154512561,0.051282051,0.279069767,female
0.181589692,0.032103213,0.170952436,0.048338369,0.277456647,female
0.201903799,0.036923337,0.155790334,0.046966732,0.277456647,female
0.188179187,0.033250895,0.159126464,0.047904192,0.269662921,female
0.187283512,0.035719189,0.156055037,0.050526316,0.277456647,female
0.176410081,0.032358143,0.147787494,0.047058824,0.275862069,female
0.193523363,0.038389466,0.153424744,0.047384008,0.277456647,female
0.188522388,0.034891291,0.158827159,0.047151277,0.271186441,female
0.184762134,0.034018272,0.149149059,0.048780488,0.277456647,female
0.193174533,0.04108471,0.159268993,0.04743083,0.271186441,female
0.185827215,0.03509635,0.167370369,0.04743083,0.274285714,female
0.184799701,0.037040603,0.168000528,0.047856431,0.279069767,female
0.187615753,0.036183078,0.157005279,0.047012733,0.26519337,female
0.188623997,0.038734105,0.15743349,0.049433574,0.275862069,female
0.194910192,0.044559548,0.153066366,0.04743083,0.279069767,female
0.19359881,0.034550251,0.159910555,0.047058824,0.258064516,female
0.181329791,0.044457266,0.165733717,0.04729064,0.275862069,female
0.190043867,0.040268309,0.172190552,0.047761194,0.275862069,female
0.196426044,0.035256289,0.16921177,0.047666336,0.277456647,female
0.184188485,0.043292281,0.155354032,0.050473186,0.277456647,female
0.191454714,0.037625332,0.165168949,0.048730964,0.277456647,female
0.186229971,0.032530249,0.160489928,0.050632911,0.277456647,female
0.185092628,0.03562072,0.162492435,0.048,0.279069767,female
0.189449863,0.042000464,0.159582559,0.053392659,0.277456647,female
0.1886873,0.042357375,0.156115171,0.047151277,0.279069767,female
0.193594779,0.036753455,0.151210667,0.047571853,0.277456647,female
0.182167618,0.037331527,0.158586543,0.049740933,0.277456647,female
0.213625895,0.046308532,0.157064388,0.052980132,0.272727273,female
0.180433057,0.032401422,0.165468611,0.049180328,0.275862069,female
0.185328324,0.037949063,0.161930462,0.050793651,0.26519337,female
0.184026429,0.037446447,0.172737822,0.049433574,0.279069767,female
0.18422428,0.031478604,0.157880067,0.048387097,0.279069767,female
0.237416787,0.027851328,0.178120001,0.047524752,0.279069767,female
0.232943235,0.034495472,0.191420503,0.047012733,0.279069767,female
0.234240224,0.029158317,0.199391503,0.04912999,0.274285714,female
0.221881519,0.048764839,0.185773286,0.047619048,0.279069767,female
0.230886645,0.040738844,0.19273069,0.04719764,0.277456647,female
0.231964475,0.030667062,0.208405934,0.046920821,0.277456647,female
0.22569798,0.035251117,0.185090376,0.052573932,0.275862069,female
0.231343231,0.029295733,0.199985028,0.04743083,0.279069767,female
0.229057186,0.030691324,0.193550108,0.062827225,0.279069767,female
0.223205585,0.027143501,0.205628886,0.057761733,0.279069767,female
0.231010854,0.036676306,0.201308473,0.055045872,0.279069767,female
0.2358209,0.02985539,0.186353352,0.04719764,0.279069767,female
0.231453669,0.035458289,0.19384676,0.05327414,0.275862069,female
0.232098118,0.03650477,0.178594,0.04719764,0.279069767,female
0.230718823,0.035919023,0.193841156,0.049180328,0.279069767,female
0.229766112,0.031807402,0.199947505,0.048780488,0.279069767,female
0.224950722,0.033426529,0.185324478,0.050314465,0.275862069,female
0.236146783,0.028310298,0.182938595,0.047012733,0.277456647,female
0.231686187,0.034686565,0.192755101,0.047058824,0.277456647,female
0.229661337,0.030095989,0.216208463,0.055045872,0.271186441,female
0.241433645,0.030187814,0.198367466,0.049281314,0.279069767,female
0.238103225,0.033586239,0.181726901,0.047477745,0.277456647,female
0.237496811,0.030858541,0.194933052,0.047105005,0.277456647,female
0.231732498,0.025500206,0.201542406,0.047337278,0.274285714,female
0.233867118,0.038921859,0.204461775,0.047904192,0.275862069,female
0.23756833,0.03100774,0.210201916,0.049586777,0.279069767,female
0.232781461,0.029592142,0.193625089,0.05015674,0.279069767,female
0.233097836,0.036174387,0.199504982,0.04729064,0.279069767,female
0.226397258,0.035736698,0.196659379,0.049079755,0.266666667,female
0.236347597,0.030660699,0.192559155,0.047666336,0.279069767,female
0.243272142,0.030836707,0.205575396,0.047058824,0.279069767,female
0.230687452,0.030193126,0.198253566,0.050314465,0.279069767,female
0.227052024,0.032777816,0.199478502,0.048582996,0.277456647,female
0.233010718,0.036847826,0.185070034,0.048289738,0.271186441,female
0.228311553,0.032356954,0.205525376,0.047666336,0.279069767,female
0.229717967,0.03838037,0.193904145,0.048632219,0.277456647,female
0.233652026,0.032379797,0.193572168,0.047105005,0.279069767,female
0.233301191,0.031794977,0.20287237,0.051835853,0.277456647,female
0.230967291,0.030928196,0.185843239,0.050739958,0.271186441,female
0.218758458,0.037822908,0.206016186,0.046920821,0.279069767,female
0.229889279,0.041729751,0.189905198,0.04729064,0.279069767,female
0.22469818,0.033297582,0.189975507,0.054237288,0.269662921,female
0.243528037,0.02737597,0.204209781,0.04743083,0.279069767,female
0.235350675,0.03032023,0.207301671,0.04719764,0.277456647,female
0.231767655,0.038282321,0.204785801,0.047244094,0.279069767,female
0.227112429,0.03331947,0.204378022,0.050793651,0.277456647,female
0.23918175,0.031724641,0.202356319,0.053571429,0.277456647,female
0.239820106,0.029519022,0.198857785,0.047571853,0.274285714,female
0.227305907,0.031153808,0.199453826,0.047012733,0.279069767,female
0.233744215,0.029424284,0.202037127,0.053452116,0.277456647,female
0.23448178,0.037640189,0.181343769,0.047105005,0.274285714,female
0.235183452,0.036335024,0.181767481,0.047012733,0.275862069,female
0.236364734,0.030406714,0.197220764,0.051502146,0.275862069,female
0.231595459,0.031544989,0.212990197,0.04989605,0.277456647,female
0.230144274,0.033577327,0.201064854,0.047058824,0.279069767,female
0.226241136,0.028670539,0.201314392,0.056603774,0.279069767,female
0.233061951,0.030992758,0.20525978,0.049029622,0.275862069,female
0.230125554,0.02930706,0.201158151,0.048338369,0.277456647,female
0.23433555,0.028435595,0.194364919,0.048,0.271186441,female
0.234485977,0.034413499,0.179094634,0.054669704,0.275862069,female
0.212329591,0.039209898,0.147316831,0.051009564,0.277456647,female
0.219597195,0.040985666,0.167975047,0.049029622,0.277456647,female
0.214555863,0.038113324,0.151899612,0.047904192,0.275862069,female
0.208305247,0.043927558,0.15350922,0.047151277,0.279069767,female
0.213144697,0.039535844,0.156421617,0.048,0.279069767,female
0.209864846,0.037842445,0.174649859,0.048048048,0.279069767,female
0.20933155,0.037362157,0.174136654,0.047761194,0.279069767,female
0.204821501,0.035735235,0.172639121,0.047384008,0.279069767,female
0.217675355,0.037548646,0.177726686,0.057210965,0.279069767,female
0.214522596,0.042894121,0.16636358,0.047713718,0.279069767,female
0.200142415,0.039317273,0.165369492,0.047105005,0.26519337,female
0.207665201,0.034410775,0.172656059,0.047012733,0.279069767,female
0.206233015,0.04009917,0.170578573,0.047524752,0.272727273,female
0.210378654,0.04454222,0.158241622,0.047012733,0.274285714,female
0.216621254,0.042227757,0.158021484,0.048582996,0.279069767,female
0.215884644,0.036996186,0.175117137,0.047571853,0.271186441,female
0.213498294,0.039140896,0.161832683,0.047619048,0.277456647,female
